GSM813064	GSM813065	GSM813066	GSM813067	GSM814496	GSM814497
0.3818	0.8247	0.3057	0.4992	0.2272	0.3542
23.1287	27.3918	20.135	21.0897	22.7856	28.7236
8.014	9.1841	8.5728	9.0613	11.0123	10.8119
0.211	-0.0842	0.3413	0.3537	0.4151	0.712
36.7471	35.5318	34.3517	29.5385	31.696	33.7251
2.8974	2.7163	2.9966	2.8152	2.2174	2.7552
0.5652	0.5168	0.6641	0.6325	0.4846	0.0664
2.1257	3.2577	2.6256	1.7608	2.7432	2.2694
2.6906	1.909	2.5037	2.4569	2.7143	2.3366
92.5172	89.5806	101.6065	106.6935	98.6216	110.2859
1.2379	1.2166	1.6761	1.0413	1.5993	1.4141
4.5052	4.415	3.3753	3.2087	3.5157	3.0876
14.4178	12.3646	11.2526	9.9285	10.6361	9.879
10.8696	12.2594	11.3425	12.2978	11.7591	12.2982
0.8697	0.9055	1.2729	1.1758	0.6247	1.5072
0.2065	0.2609	0.0061	0.2222	0.4924	0.5665
66.7027	61.5754	65.8619	53.8093	56.1026	53.8728
7.2759	5.9807	6.581	5.9085	5.9045	6.2414
68.7711	51.7341	55.8515	59.6177	55.989	61.1517
0.2998	0.3242	0.3177	-0.0536	1.1075	0.0926
0.8134	0.2294	0.1775	0.241	0.3433	0.3755
2.651	2.1524	2.0744	2.6343	2.7205	-9999.0
16.7073	15.8975	8.8889	9.9107	11.5824	9.7336
0.5899	0.5058	0.2945	0.6272	0.4777	0.6335
3.0966	3.5358	2.9898	3.7079	3.4899	3.4586
4.7671	4.0542	5.6361	4.2507	5.2305	5.3462
6.3014	5.6015	5.1793	4.5584	5.5047	5.1475
5.1811	4.3953	4.1208	3.8396	5.0452	4.1715
0.9827	0.4308	0.7548	0.4473	0.9895	0.5638
1.6197	1.5107	1.3493	0.7197	1.4293	1.1645
0.0823	0.2141	0.2855	0.3864	0.1653	0.2892
2.9285	2.7113	3.6346	4.354	2.9234	4.7289
0.8987	1.2656	0.5679	0.7257	0.6698	1.2341
10.4324	20.3755	8.3797	18.1745	15.7013	18.9073
0.3064	0.0666	0.2131	0.2789	0.3798	0.1924
1.9244	1.2043	1.392	1.2396	1.3772	1.0706
24.0446	23.2507	20.6003	20.713	22.7955	17.1204
47.8085	43.0274	44.4143	42.2206	40.6453	41.9877
3.5499	2.9458	2.9094	3.3731	3.5457	3.3041
0.5927	0.2349	0.192	0.24	0.2358	0.1796
0.3418	0.5857	0.3854	0.6709	0.2421	0.5655
3.9638	3.6096	3.6361	3.3195	3.5793	4.0626
14.1502	10.8991	12.3065	12.0769	10.9731	14.0034
4.5344	3.4134	4.0932	3.8086	4.158	4.5369
67.0574	70.7251	53.1734	59.8674	67.3029	61.6125
3.4327	2.8391	3.7075	3.7477	3.4132	3.5185
24.1358	24.7639	23.3213	25.3866	26.8188	28.0835
1.541	1.7752	0.916	1.5283	1.2165	1.9297
43.8039	43.98	44.8578	45.5624	39.0598	43.9854
6.002	5.5778	5.5925	4.8862	5.9271	5.149
2.6262	2.2544	2.6629	2.8454	2.6885	2.7147
3.7179	2.8417	3.7827	4.4586	3.9121	3.9467
3.6533	3.7035	3.5102	4.4521	4.2227	4.1564
7.0205	6.0255	8.2266	8.5814	10.789	8.9968
32.354	34.8802	22.9972	26.7913	33.8449	27.3812
41.6309	38.4576	33.0364	42.8715	27.1806	36.1692
0.256	0.6959	0.2877	0.4859	0.3797	0.5386
5.2121	6.3641	5.1697	5.4844	6.0969	5.7712
1.3135	1.0978	1.3816	1.1662	1.4052	1.4109
5.4784	5.2208	5.6852	4.8002	5.2446	5.6915
6.8918	6.2508	8.0992	11.2226	7.7845	9.7594
1.8642	1.7239	2.0704	2.183	2.631	2.8004
0.0708	0.3117	0.3192	1.6786	0.3519	0.4886
5.9928	6.406	6.6351	6.2078	6.3019	6.0548
10.0891	10.6439	9.2066	8.5931	10.7682	11.0909
76.612	62.221	60.9866	59.2934	61.5089	61.6479
9.7395	8.1901	9.1111	8.4294	8.6147	8.7164
0.0133	0.2941	0.2705	0.4098	0.4813	0.2518
0.985	1.5813	1.605	1.7631	2.0183	1.6522
0.4445	0.1714	0.292	0.193	0.3157	0.0679
1.4001	1.4476	1.1282	1.1215	1.3623	1.4283
2.8579	2.4001	2.4381	2.077	1.4755	1.7014
0.1764	0.2773	0.2028	0.3468	0.1035	0.2442
2.1609	2.4003	1.9944	2.3507	2.6589	2.4161
3.5641	3.5793	3.3621	3.3671	4.4812	3.9137
0.4269	0.4057	0.5835	0.1969	0.5775	0.44
1.2383	1.5409	1.254	1.593	1.4271	1.648
0.3913	0.4379	0.2933	0.2692	0.3709	0.328
9.943	10.1352	7.5121	6.9951	10.4728	14.8933
4.3839	3.9831	3.6587	3.5049	3.3116	3.8902
0.1201	0.0132	0.4334	0.4197	0.4121	0.452
0.6225	0.1364	0.6501	0.3176	0.9093	0.05
1.9162	1.9437	1.9043	1.8107	1.7233	1.4543
0.2961	0.5564	0.4189	0.1854	0.5535	0.5646
5.8965	5.152	5.6939	6.8915	5.8819	6.7234
43.1515	42.4439	40.3365	40.7996	41.412	37.6838
0.2407	0.2548	0.539	0.3383	0.0823	0.2576
40.6527	36.5186	34.4948	33.6646	32.089	31.3185
78.6401	69.5155	69.0654	73.9199	76.1644	76.0586
1.1585	1.2868	1.054	1.376	1.3071	1.3003
0.5678	0.4865	0.5443	0.7495	0.2258	0.6511
25.7984	24.2186	22.5819	21.1605	21.6368	19.2649
1.9161	1.4815	1.2737	1.4917	2.2762	1.3604
68.8893	67.5358	61.4969	52.9092	58.2901	55.3645
0.5471	0.0501	0.5472	0.2111	0.5786	0.1476
1.6813	1.4504	2.2699	1.6519	1.6023	2.0805
2.1919	1.8417	2.4251	2.0567	1.9961	2.3498
19.2589	16.425	10.0796	11.3819	19.2376	17.4487
0.1243	0.6422	0.4586	0.4035	0.2766	0.2947
0.7639	0.9695	1.3257	0.7859	1.1161	1.3199
3.3111	3.7166	3.4925	4.201	3.2117	4.8825
10.2813	8.5413	8.764	8.3841	8.4986	10.3539
10.9256	10.0265	10.9226	10.4458	9.7855	11.3728
14.4626	15.7248	10.8113	11.7507	13.4874	13.2037
0.8225	0.4754	0.8885	0.7905	0.55	0.3261
3.3547	2.9171	2.4184	3.169	3.1967	2.9007
0.6452	0.1916	0.1774	0.2323	-0.057	0.2487
0.4192	0.1196	0.4716	0.5914	0.6619	0.7528
656.9653	553.2945	565.107	560.9757	526.9302	561.2058
3.3728	2.4407	2.6686	2.6714	3.5402	2.5122
-0.0055	0.4438	0.6242	0.5105	0.1598	0.5314
4.0718	3.634	3.2881	3.3403	4.0775	3.9152
16.907	19.0979	15.8034	18.8797	19.7693	19.2675
0.7921	1.1966	0.9	1.1595	1.3068	1.4563
1.9333	1.8164	1.9018	2.2181	2.1492	2.3338
44.0288	45.0665	39.8692	39.4381	41.369	39.9745
64.2884	56.978	67.0669	61.7445	65.4648	60.6804
0.3936	0.1387	0.2205	0.7798	0.3249	0.689
1.3982	0.926	1.2769	0.8756	0.7851	1.2863
1.662	12.4252	1.5328	12.2639	6.2889	9.1812
0.7697	0.3643	0.9066	0.8599	0.9691	0.9549
39.0847	41.3891	48.5361	50.0376	38.7833	61.9131
625.7703	506.1095	586.2997	593.9899	515.5856	619.6494
152.3841	129.1624	145.0638	151.3827	155.5074	164.9572
38.4204	28.568	30.9282	33.1238	33.9079	36.9871
91.0702	78.2543	76.9659	77.7162	73.6014	80.0594
1.038	0.9721	1.0084	1.5594	1.2103	1.2751
0.8149	0.8289	0.7434	1.28	0.5959	1.4991
15.2869	14.3571	13.9538	13.6122	21.4199	19.6348
1.6696	0.8898	1.3772	1.1675	1.4632	1.3203
4.8326	4.0905	5.0179	3.7348	4.2205	3.9985
2.4817	2.1231	2.9122	2.6173	2.0749	2.198
7.1334	8.0286	7.5193	7.3254	8.0306	8.0218
0.1578	0.7292	0.2064	0.4731	0.3032	0.285
2.8413	2.5313	2.737	2.8618	2.842	2.7786
1.3406	1.4903	1.4444	1.3505	1.645	1.7095
0.0497	0.229	0.5577	0.3298	0.3689	0.5719
3.9139	3.7611	3.6471	4.3476	4.6295	4.309
0.2321	0.1813	0.2001	0.5404	0.4473	0.1857
5.1401	4.9935	4.4766	4.288	4.6505	4.8781
2.4148	2.5033	2.3142	2.1123	2.0451	2.4078
0.4235	0.2987	0.2498	0.0196	0.0613	0.3026
1.0872	1.5469	1.4621	2.0566	1.5602	1.7165
0.4787	0.0731	0.4613	0.0691	-0.1612	0.3633
0.4125	0.4746	0.3358	0.1464	0.2967	0.1037
1.9149	1.6358	1.5715	2.4159	2.0847	2.1174
0.6115	0.5892	0.4431	0.437	0.791	0.3246
0.2487	0.7125	0.1498	0.2	0.2592	0.1193
1.9878	2.0941	1.6236	1.8907	1.8969	2.0113
40.3018	39.4868	24.7895	31.5297	39.8936	35.6318
1.632	1.44	1.2803	1.6896	1.4494	1.224
4.1047	5.0038	2.7876	3.7422	4.2276	4.2997
2.1863	2.206	1.6961	1.7128	1.9304	2.0487
20.0948	15.6065	18.2804	17.4276	17.6599	20.1418
0.4554	0.3367	1.04	0.8346	0.4954	0.511
127.6512	111.0032	102.3684	91.4929	112.1469	102.1781
0.7945	0.6493	1.002	0.7053	1.3261	0.6655
8.7239	7.8326	7.1687	7.8686	7.0879	9.9422
16.2705	13.373	13.9107	18.9364	6.3684	12.2856
1.9555	1.8236	1.1377	1.2658	1.2831	1.1925
16.5846	14.9536	21.0155	18.4939	11.8293	20.311
54.6331	52.6188	46.4317	52.436	49.3276	62.4833
0.4684	0.6853	0.5899	0.564	0.5241	0.4976
3.314	3.5824	3.1891	3.4265	4.544	3.5655
7.4083	7.3915	7.0588	7.3338	8.4284	8.1493
3.5662	3.2043	2.9947	3.7861	2.6442	4.111
30.4952	30.0167	30.8408	29.7821	28.2193	31.7371
3.1553	3.4184	2.6475	2.9325	2.7094	3.2237
9.9301	8.9283	10.8644	8.8447	9.7869	8.1683
0.257	0.3989	0.5754	0.2761	0.3522	0.4565
0.0779	0.3542	0.3967	0.1493	0.47	0.2243
1.6845	1.8671	0.9757	1.6101	0.6803	1.6939
5.9595	5.021	5.6277	5.488	4.2527	4.7703
0.18	0.4356	0.4486	0.2882	0.2754	0.6199
135.2263	132.3976	93.8938	88.237	94.5571	90.9805
3.6056	3.5355	3.7581	3.7012	3.8192	3.6402
11.5978	10.8796	10.336	10.2146	11.1756	9.6521
1.4008	1.1711	1.2713	0.784	0.016	1.4431
2.1405	1.131	1.5788	1.133	1.8346	1.2528
0.5844	0.4156	0.3402	0.0999	0.2875	0.5117
0.3288	0.8427	0.8686	1.0372	1.1273	0.6211
0.7361	0.7685	0.6861	0.5124	0.7733	0.7409
1.7249	1.0867	1.1357	1.2627	1.0918	1.8467
0.4499	0.6598	1.1256	0.3644	0.6102	0.5524
1.6024	1.2136	1.3754	0.701	0.848	1.2196
1.1523	0.7735	1.1946	1.3216	0.9859	1.16
1.2943	1.1635	0.5127	0.5804	0.8994	1.0845
0.7859	0.8237	1.3052	0.8773	0.9202	0.8878
11.7838	11.9246	10.1885	10.2378	10.8742	11.7969
1.86	1.6242	1.7098	1.4636	1.8862	1.5765
8.8932	7.9858	8.0328	7.8795	7.4377	8.5625
19.1613	16.307	19.3183	18.6621	18.7243	18.9189
0.2634	0.4169	0.3455	0.3624	0.2488	0.2833
2.2351	2.0443	1.9237	1.7516	2.0601	1.3909
2.2324	1.8717	2.3142	1.7947	1.2844	1.9368
0.3233	0.2001	0.3844	0.2467	0.235	0.1342
0.606	1.0075	0.5532	1.0798	0.6956	0.4081
0.3065	0.2121	0.1596	0.2764	0.3671	0.282
39.1486	34.9273	38.067	39.9466	41.7381	38.2517
0.2102	0.2973	0.4133	0.4677	0.4012	0.2858
6.6674	5.8287	6.4328	5.8233	5.5676	7.2626
4.1428	4.174	4.3194	4.1631	4.4863	5.1903
57.3442	51.765	48.9671	52.7011	47.8693	54.3109
1.1824	1.5695	0.5144	0.6855	1.0409	0.8592
40.147	36.2385	37.6523	39.6705	35.5802	38.0411
2.5035	1.5249	2.5425	2.1268	2.2959	2.2252
46.088	45.0897	41.1753	41.9911	39.8537	40.2514
65.1235	55.7995	55.8144	48.7257	57.6227	54.7696
0.527	0.4581	0.4152	0.1664	0.2492	0.5613
58.8024	49.9841	49.194	52.7654	52.9711	57.3198
1.8703	1.9557	1.783	1.7436	1.9066	2.1153
0.7739	0.6589	0.0761	0.2331	0.7157	0.2071
15.2904	14.6162	12.9623	13.2174	14.9157	12.8941
55.9255	51.3619	45.7627	49.1698	45.7736	49.1081
17.9006	16.603	15.1367	14.577	13.8003	15.0682
0.2201	0.0296	0.1924	0.1105	0.1358	0.1537
0.4476	0.878	0.943	0.7218	0.3247	0.3405
0.0	0.3626	0.5632	0.0895	0.1823	0.1116
0.5276	0.5104	0.5149	0.2825	0.4899	0.9014
2.2897	2.5608	2.1988	2.1957	3.1631	2.854
6.9362	7.8526	6.3699	6.1134	7.2432	5.1282
0.5409	0.2187	0.5759	0.3367	0.6802	0.3069
1.8459	1.9862	1.9845	2.4566	2.5644	3.1162
1.2347	0.2592	0.4166	0.2205	0.1767	0.6852
0.9676	1.0443	1.0411	0.6145	1.1208	0.9841
12.9133	13.3342	12.2205	8.9957	12.6758	10.6678
98.0869	91.0268	97.4027	91.2725	94.9749	93.8658
0.7565	0.2459	0.5017	0.2337	0.0767	0.2042
1.8299	1.0405	0.9425	0.9253	1.1346	1.3506
21.3536	17.0809	18.8736	16.3881	18.7355	15.4745
0.2857	0.2913	0.4414	0.598	0.0641	-0.0869
33.6541	36.6272	24.9702	24.4691	37.4245	31.9411
2.7284	2.7642	2.6975	3.0042	2.3396	3.3228
6.8479	6.6191	6.5174	6.1843	7.0702	6.672
15.3529	11.7271	17.2517	19.9529	15.3194	21.8454
8.1971	8.1662	7.6583	6.4082	7.3881	7.4966
0.6037	1.4635	1.3495	1.0165	1.4405	1.4378
0.286	0.2073	0.5044	0.5699	0.3986	0.5848
1.6787	1.8856	1.8893	2.0582	2.3217	2.0013
1.2392	0.7827	0.7668	0.9992	1.3576	1.0254
0.503	0.7206	0.7949	0.9392	0.901	1.0174
336.7577	335.556	286.1647	333.8692	370.8643	355.3476
1.4691	1.2282	1.6389	1.174	2.1135	1.2887
2.1827	2.5162	2.337	2.0358	1.8759	1.8506
0.3089	0.3551	0.7897	0.3854	1.3897	0.7489
17.0506	18.7168	18.9996	18.6983	17.7115	19.642
13.7632	11.9654	10.8736	11.9789	13.005	14.9716
33.8771	32.8472	36.3958	36.5612	29.7715	37.8689
9.0155	7.235	7.1034	5.5261	6.5544	5.6215
15.2175	14.9303	14.7388	16.7007	14.9371	18.3844
6.9869	5.8522	8.067	8.0303	6.4689	8.5184
10.5079	10.1311	8.4398	6.9463	8.0077	7.4579
0.6615	1.2664	1.1317	0.3597	1.3245	0.4631
16.8695	21.4258	16.3293	21.0598	19.4239	20.0661
1.9494	1.8236	2.1453	1.3387	1.6536	1.243
8.2893	19.7935	9.7533	24.1708	14.2899	21.9855
0.3463	-0.0494	0.3172	0.26	0.4438	0.3902
109.818	111.3861	104.0746	98.136	97.7376	102.1495
1.7239	1.6281	1.5813	1.2409	1.4597	1.2236
0.309	0.623	0.0991	0.062	0.6364	0.5351
1.1523	1.4678	1.1294	1.3847	1.545	1.2632
3.8521	4.1834	2.092	1.9899	2.6924	2.1501
60.6634	55.8218	55.1213	56.4402	52.316	59.1201
0.5859	0.9044	0.4008	1.0619	0.419	0.6756
4.4077	4.311	3.6656	4.4332	4.6968	3.8684
35.1051	41.2431	30.0136	36.9962	41.6928	45.8614
34.8763	32.4796	27.669	25.5884	33.397	26.6071
5.7343	5.7267	5.0594	3.8374	5.3776	4.4275
0.784	0.2522	0.2664	0.3841	0.1385	0.4442
4.1556	4.2721	3.3162	3.2788	3.9845	3.4944
3.7828	4.9097	3.1616	4.0354	3.8384	4.6017
1.7106	2.0871	2.3604	2.338	1.772	1.9302
62.8682	66.6754	61.575	63.9413	65.2857	62.6488
0.2276	0.5273	0.7207	0.4017	0.419	0.0628
4.5879	4.7724	8.6774	9.6372	8.6507	6.6874
0.3962	0.4026	0.2912	0.3993	0.2594	0.2204
106.6387	116.6666	86.0602	87.9823	105.5467	81.4281
80.9446	89.2263	74.8969	79.1939	73.1433	78.4581
0.393	-0.0629	0.3095	0.2952	1.5397	0.4256
1.3601	0.7471	1.5294	1.5745	1.199	0.8985
6.8508	6.0985	6.8648	6.51	7.0031	7.6684
1.4274	1.2229	1.0839	0.943	1.2578	0.9476
3.0106	3.4815	3.7112	3.7835	3.835	4.0243
1.6731	1.5313	1.6713	1.4374	1.7945	1.2167
1.8592	2.1119	1.9476	1.9647	2.7908	1.9672
10.7164	12.521	12.422	9.4018	11.9038	10.191
2.1694	2.4665	1.6523	2.0102	2.3983	2.1985
17.8052	16.533	17.026	16.7991	14.2974	16.7692
2.7508	2.471	2.5034	2.1297	2.1866	2.5604
1.2269	1.0788	1.0551	1.1648	1.3142	1.5373
5.891	6.39	6.2641	7.6637	7.4496	7.7741
2.7309	2.4484	2.9572	2.9183	2.923	3.1627
48.5911	56.1267	43.6967	46.9736	59.865	58.1183
0.5144	0.8562	1.0235	0.7485	1.232	0.654
1.8727	2.2546	1.5928	1.4855	3.272	2.0786
1.9221	2.0921	2.0412	2.3152	2.9695	2.1281
0.778	0.9511	0.8322	0.984	1.2236	0.9367
3.026	3.1044	2.8672	3.7927	3.8333	3.8904
31.6537	33.2655	23.3511	17.7613	24.3566	16.8839
6.4303	6.5383	5.715	5.4745	4.8822	5.9287
2.9483	3.5266	2.8479	2.8275	2.829	3.0528
2.5688	2.2291	1.7452	1.5837	2.8967	2.9124
4.6944	3.3869	4.5145	4.278	4.8389	5.0506
15.5014	11.7291	12.8736	11.922	14.8398	14.4336
1.5408	1.3007	1.111	1.3156	1.3155	1.174
43.5691	35.3516	28.7821	24.3568	32.216	28.3776
4.0239	3.7206	4.397	3.4672	3.8341	3.9707
21.3131	19.6167	22.3472	17.9915	18.1054	21.7606
11.401	10.288	9.2251	8.8038	9.7517	9.6185
12.7734	11.7026	11.5063	9.0654	10.9313	9.9346
2.5089	2.9214	3.2681	3.9031	3.6487	4.0116
0.6808	0.5479	0.7108	0.8585	1.0115	0.8548
5.2582	5.3803	5.272	6.3731	5.9806	6.0531
0.1372	0.1643	0.4468	0.1565	0.5163	0.5009
6.1111	11.5962	5.0448	8.633	7.5705	8.2527
8.7261	9.8367	7.3691	9.4569	10.3578	10.6213
0.4309	0.554	0.2898	1.0482	0.3756	0.6479
1.2679	1.668	1.602	1.8568	1.259	1.3767
0.3614	0.4717	0.4917	0.6282	0.4228	0.5814
0.251	0.639	0.3047	0.0559	0.3079	0.2028
1.3692	1.1658	1.0103	1.2492	1.5382	1.4445
2.3942	2.6211	3.1635	3.5017	3.585	3.2399
24.8585	21.3369	22.3707	21.5776	20.9001	22.6985
1.0337	0.7841	1.025	1.2047	2.1281	0.7837
1.1546	1.5948	0.9054	1.2561	1.09	0.9412
26.9284	31.7123	30.8483	29.4679	32.957	34.0279
1.7553	1.8191	1.4262	1.7952	1.8868	2.1783
0.5759	0.7353	0.5714	0.6223	0.9329	0.5728
2.8566	2.605	2.881	2.9323	1.6203	2.9751
61.8958	68.4491	48.7631	65.8673	54.6314	79.8581
3.2135	3.4561	2.2833	2.3886	3.044	2.5921
3.0606	2.0193	2.9572	4.2704	3.7461	4.2547
0.4093	0.527	0.2877	0.2897	0.1558	0.1441
6.1791	6.3898	5.4277	5.7539	7.0942	7.3129
0.4292	0.5719	0.5503	0.252	1.0915	0.2962
0.0509	0.2775	0.089	0.4274	0.4104	0.6416
0.5995	0.3923	0.4249	0.0853	0.366	0.189
0.6541	0.5447	0.2157	0.7206	0.5739	0.2517
2.8486	3.3101	1.3617	1.3956	2.1783	1.9191
1.9374	1.5131	1.5197	1.3203	1.9357	2.1986
8.6018	8.1004	7.4404	7.3184	2.9649	7.8585
15.788	15.8935	8.4822	8.579	8.8954	10.2798
1.5956	1.768	1.2593	1.7451	2.2681	1.6811
0.6036	0.6027	0.5653	0.7508	0.7657	0.6839
1.4512	1.2898	1.6155	1.5686	1.7913	1.6941
0.2201	0.2333	0.61	0.4556	0.6387	0.4876
0.3766	0.4223	0.1825	0.5107	0.2828	0.3585
5.0546	5.3911	4.5421	5.0498	5.7997	5.5029
2.0905	2.5878	2.0176	2.3175	2.5513	2.8418
0.2801	0.5344	0.4746	0.2193	0.3444	0.5074
0.9638	0.8011	0.8339	0.8927	1.0065	1.0617
3.3239	2.4353	2.7133	2.9735	2.4221	2.9105
0.2253	0.0513	0.3052	0.2609	0.1598	0.2778
3.6143	3.8909	3.4997	4.1654	2.1257	7.0156
0.6772	0.488	0.2973	0.4325	0.3184	0.3525
0.9427	0.3647	0.8512	0.7268	0.8572	0.8062
0.5135	0.5156	0.2254	0.2911	0.1777	0.2737
1.6695	1.3747	1.4681	0.7625	1.6746	1.3675
1.5329	1.3684	1.5754	1.365	1.6527	1.4763
780.273	686.8607	703.2007	703.9707	671.4073	688.7497
0.5486	0.3714	0.3031	0.9465	0.9361	0.6608
15.7014	13.6861	11.9279	10.0373	2.1288	13.2488
4.5207	4.3434	3.1711	4.0485	1.5184	4.0914
13.2821	11.1815	8.7949	5.2402	5.1157	3.7339
201.8649	182.3831	166.4767	179.9104	188.9052	204.8382
361.9234	350.0141	293.7836	350.069	350.4265	335.2614
4.8961	5.3246	4.5389	5.1794	5.4703	5.707
358.5447	336.1644	310.6131	331.3076	360.7453	334.0374
0.2932	0.3002	0.0072	0.3414	0.39	0.2685
259.3601	255.8393	257.8901	261.138	230.9597	269.2688
1.0495	0.5786	0.7485	0.9425	1.4903	1.0577
0.8723	0.4676	0.1686	0.3968	0.5353	0.4515
0.373	0.6009	0.3453	0.3291	0.3556	0.3474
0.658	0.7914	0.7913	0.8477	0.1256	0.4546
1.0346	0.6851	0.8532	0.8736	0.5071	0.4882
2.5134	3.0211	2.815	2.384	2.9568	2.8981
1.3544	1.7946	2.2749	1.7912	2.0492	1.89
8.3173	8.3848	7.7206	8.3322	9.1479	9.5534
21.7644	22.2248	18.9472	17.8544	19.5402	24.4837
0.2919	0.0873	0.6179	0.2852	0.6409	0.2636
35.6637	39.4865	26.4526	28.9117	29.4097	32.8639
37.6036	35.7846	29.1563	24.1044	24.0268	28.0026
0.4625	0.1741	0.3023	0.4528	0.4988	0.2857
1.8937	2.1807	2.2556	2.1345	2.0614	2.5745
8.2675	8.793	8.8531	9.0314	2.6641	11.1808
21.0481	18.4904	21.4147	18.4706	16.4976	18.7174
0.4728	0.6647	0.4705	0.3859	0.4967	0.4726
0.5925	0.5586	0.8387	0.2802	0.5229	1.0444
3.7421	3.6353	3.8791	3.8121	4.0102	3.9005
3.5329	2.0957	2.4335	3.5425	3.0694	3.5714
1.1798	0.0884	1.6652	0.9369	0.9249	1.2924
3.3563	3.5348	3.6173	3.9394	3.637	4.6864
0.3007	0.4497	0.3029	0.2998	0.1136	0.4044
0.4581	0.3837	0.2455	0.2866	0.3427	0.2007
51.0474	47.6388	45.5003	47.6912	49.36	42.6749
7.0518	6.9152	4.467	4.7331	8.5328	6.5422
4.2829	4.386	4.9768	4.3541	5.1974	4.6808
0.607	0.9278	0.3569	0.4771	0.6343	0.7528
0.2185	0.3333	0.3482	0.0984	0.3257	0.2404
5.8851	5.7027	6.4772	6.5752	2.8621	7.1131
4.773	4.6187	4.6789	4.6588	3.5147	6.0653
0.244	0.4619	0.2524	0.8498	0.0692	0.1083
9.2152	9.0815	9.0268	8.2569	7.9854	10.6823
0.5272	0.3802	0.2981	0.2303	0.1277	0.4016
5.2336	4.6727	4.8984	4.6764	3.6166	7.0157
4.3628	5.2388	3.6379	5.1015	6.8831	6.2307
0.4091	0.3702	0.6023	0.4994	0.1737	0.4009
1.7226	2.0182	2.1055	2.1087	2.1301	2.1003
0.001	0.192	0.5571	0.2813	0.2395	0.3321
0.2925	0.4601	0.5127	0.2823	0.6354	0.1751
4.1415	4.602	3.9322	3.8911	5.3951	4.3077
0.3528	-0.0491	0.2477	0.5226	0.4685	0.1965
19.4599	20.6714	17.3818	17.1614	20.4018	18.2692
0.4505	0.2186	0.1585	0.5073	0.2975	0.2454
1.1807	0.2847	1.1719	0.7317	0.4316	1.082
1.2808	0.6405	1.3177	0.7872	0.6235	0.5633
7.8657	8.3986	6.7752	7.125	7.3387	8.6566
0.3396	0.4292	0.4709	0.7225	0.8337	0.4871
54.3011	49.4641	45.6071	41.7838	50.4503	50.7098
4.3555	4.2359	3.2916	3.2643	4.0767	3.5807
17.4499	16.3335	16.7101	15.5695	17.9268	18.0349
0.2811	0.0363	0.4963	0.3009	0.1104	0.3707
0.8629	0.6786	0.6364	0.9246	1.0145	1.0736
1.1798	1.1893	1.1188	1.2743	1.4207	1.2209
6.571	5.3293	3.4943	3.9399	6.399	4.633
4.3438	4.5872	4.6785	4.4639	2.8765	5.3075
0.1266	0.2653	0.2188	0.4473	0.4273	0.1814
0.572	0.438	0.1073	0.226	0.116	0.0325
0.27	0.2854	0.1039	0.1667	0.1923	0.1328
2.6378	2.9205	2.2862	2.663	2.7045	2.7025
69.5663	81.1362	63.0615	77.4049	91.8862	85.0238
0.7506	0.7608	0.4171	0.7465	0.9869	0.5008
16.226	16.4146	11.422	13.3614	17.6415	14.0979
0.0978	0.3967	0.2299	0.3757	0.104	0.278
1.9021	1.5728	1.7369	1.5952	0.627	2.1073
2.3096	2.2207	1.7038	1.5654	1.9751	2.1416
4.4545	3.8816	3.8487	3.5103	3.4762	4.1464
20.5191	21.589	19.1354	18.0661	12.9115	21.7261
0.5733	0.4614	0.6302	0.534	0.7041	1.1275
3.9176	4.0701	5.4987	4.3166	4.2584	4.843
0.5617	0.0982	0.2862	-0.1655	0.5815	0.1853
0.0829	0.3007	0.0	0.1049	0.193	0.2032
0.3451	1.1195	0.4823	1.0863	0.5677	0.8745
55.9821	58.763	47.5875	41.8715	49.7243	44.0399
3.6721	3.0685	3.7816	2.7787	0.4499	3.062
6.2961	5.5125	6.8567	6.6333	5.636	8.2165
11.0251	9.362	10.9582	9.8611	8.0286	11.1986
0.7928	0.7809	0.4979	0.3068	1.1173	1.1274
2.3866	2.4435	1.6968	1.6534	1.5451	1.7346
14.9572	14.9332	15.7066	13.0349	14.6874	14.2308
4.739	4.55	3.2052	2.8687	3.6234	3.321
3.1342	2.4639	1.9169	1.8925	2.3048	2.4776
1.4707	1.6102	1.692	1.6911	1.7615	1.7248
0.6539	0.3102	0.4561	0.2745	0.3418	0.5864
32.8356	32.7407	32.7582	34.0019	18.3494	40.7147
7.5017	6.214	6.6519	7.041	3.3946	10.3871
14.6836	15.6757	11.3076	13.3095	9.6261	15.0715
4.3367	4.0133	3.9379	3.4836	2.0111	4.1648
0.1695	0.2144	0.2383	0.3302	0.2521	0.2809
2.2355	1.3331	1.4819	1.6211	1.3229	1.5196
6.841	7.1313	5.3751	6.4421	5.2537	7.3306
6.2549	5.4575	6.4716	5.968	6.3879	6.5077
3.0318	4.0754	2.5677	2.7933	3.7484	2.8812
7.7476	7.1579	6.3465	6.1008	5.3034	7.5928
101.2076	81.8727	90.104	82.3195	16.107	60.2821
3.4691	3.3464	3.1404	2.7653	0.7302	3.7895
0.4385	0.658	0.7226	0.2381	0.2775	0.5996
5.3264	5.6374	5.118	5.4797	6.143	-9999.0
0.3647	0.0113	0.3977	0.1694	-0.0392	0.2814
10.7459	7.7229	4.4012	3.937	7.7298	3.9044
85.6404	65.246	56.3695	63.1344	72.2303	71.9035
32.1365	29.9224	27.0148	23.4755	25.2214	22.8794
14.0094	14.4561	11.9375	12.3393	14.378	12.2169
1.4968	1.3054	1.421	1.6802	1.3849	1.449
